Country,Activity,Year,Unit,Quantity
Slovenia,Fuel,1993,Terajoules,5277
Slovenia,Fuel,1992,Terajoules,5225
Slovenia,Fuel,2019,Terajoules,1764.325
Slovenia,Fuel,2018,Terajoules,1550.166
Slovenia,Fuel,2017,Terajoules,1865.277
Slovenia,Fuel,2016,Terajoules,1535
Slovenia,Fuel,2015,Terajoules,1567
Slovenia,Fuel,2014,Terajoules,1790
Slovenia,Fuel,2013,Terajoules,2152
Slovenia,Fuel,2012,Terajoules,2295
Slovenia,Fuel,2011,Terajoules,2281
Slovenia,Fuel,2010,Terajoules,2088
Slovenia,Fuel,2009,Terajoules,1984
Slovenia,Fuel,2008,Terajoules,2036
Slovenia,Fuel,2007,Terajoules,2006
Slovenia,Fuel,2006,Terajoules,2596
Slovenia,Fuel,2005,Terajoules,2959
Slovenia,Fuel,2004,Terajoules,2850
Slovenia,Fuel,2003,Terajoules,2898
Slovenia,Fuel,2002,Terajoules,2610
Slovenia,Fuel,2001,Terajoules,2883
Slovenia,Fuel,2000,Terajoules,2953
Slovenia,Fuel,1999,Terajoules,2101
Slovenia,Fuel,1998,Terajoules,2047
Slovenia,Fuel,1997,Terajoules,2983
Slovenia,Fuel,1996,Terajoules,3146
Slovenia,Fuel,1995,Terajoules,2719
Slovenia,Fuel,1994,Terajoules,2577
Slovenia,Fuel,1993,Terajoules,2141
Slovenia,Fuel,1992,Terajoules,2055
Slovenia,Fuel,2019,Terajoules,104.256
Slovenia,Fuel,2018,Terajoules,102.368
Slovenia,Fuel,2017,Terajoules,127.593
Slovenia,Fuel,2016,Terajoules,142
Slovenia,Fuel,2015,Terajoules,142
Slovenia,Fuel,2014,Terajoules,104
Slovenia,Fuel,2013,Terajoules,111
Slovenia,Fuel,2012,Terajoules,76
Slovenia,Fuel,2011,Terajoules,70
Slovenia,Fuel,2010,Terajoules,135
Slovenia,Fuel,2009,Terajoules,128
Slovenia,Fuel,2008,Terajoules,136
Slovenia,Fuel,2007,Terajoules,149
Slovenia,Fuel,2006,Terajoules,142
Slovenia,Fuel,2005,Terajoules,157
Slovenia,Fuel,2004,Terajoules,77
Slovenia,Fuel,2003,Terajoules,66
Slovenia,Fuel,2002,Terajoules,52
Slovenia,Fuel,2001,Terajoules,583
Slovenia,Fuel,2000,Terajoules,931
Slovenia,Fuel,1999,Terajoules,916
Slovenia,Fuel,1998,Terajoules,911
Slovenia,Fuel,1997,Terajoules,339
Slovenia,Fuel,1996,Terajoules,598
Slovenia,Fuel,1995,Terajoules,520
Slovenia,Fuel,1994,Terajoules,613
Slovenia,Fuel,1993,Terajoules,842
Slovenia,Fuel,1992,Terajoules,823
Slovenia,Fuel,2015,Terajoules,0
Slovenia,Fuel,2014,Terajoules,3
Slovenia,Fuel,2013,Terajoules,4
Slovenia,Fuel,2012,Terajoules,4
Slovenia,Fuel,2011,Terajoules,6
Slovenia,Fuel,2010,Terajoules,8
Slovenia,Fuel,2009,Terajoules,6
Slovenia,Fuel,2008,Terajoules,26
Slovenia,Fuel,2007,Terajoules,23
Slovenia,Fuel,2006,Terajoules,27
Slovenia,Fuel,2005,Terajoules,41
Slovenia,Fuel,2004,Terajoules,117
Slovenia,Fuel,2003,Terajoules,107
Slovenia,Fuel,2002,Terajoules,95
Slovenia,Fuel,2001,Terajoules,79
Slovenia,Energy,2019,Terajoules,66.896
Slovenia,Energy,2018,Terajoules,88.753
Slovenia,Energy,2017,Terajoules,94.406
Slovenia,Energy,2016,Terajoules,85
Slovenia,Energy,2015,Terajoules,81
Slovenia,Energy,2014,Terajoules,65
Slovenia,Energy,2013,Terajoules,83
Slovenia,Energy,2012,Terajoules,75
Slovenia,Energy,2011,Terajoules,66
Slovenia,Energy,2010,Terajoules,89
Slovenia,Energy,2009,Terajoules,100
Slovenia,Energy,2008,Terajoules,90
Slovenia,Energy,2007,Terajoules,116
Slovenia,Energy,2006,Terajoules,92
Slovenia,Energy,2005,Terajoules,74
Slovenia,Energy,2004,Terajoules,85
Slovenia,Energy,2003,Terajoules,44
Slovenia,Own Use,2019,Terajoules,52.657
Slovenia,Own Use,2018,Terajoules,74.441
Slovenia,Own Use,2017,Terajoules,85.218
Slovenia,Own Use,2016,Terajoules,73
Slovenia,Own Use,2015,Terajoules,69
Slovenia,Own Use,2014,Terajoules,55
Slovenia,Own Use,2013,Terajoules,74
Slovenia,Own Use,2012,Terajoules,66
Slovenia,Own Use,2011,Terajoules,58
Slovenia,Own Use,2010,Terajoules,80
Slovenia,Own Use,2009,Terajoules,93
Slovenia,Own Use,2008,Terajoules,81
Slovenia,Own Use,2007,Terajoules,109
Slovenia,Own Use,2006,Terajoules,73
Slovenia,Own Use,2005,Terajoules,74
Slovenia,Own Use,2004,Terajoules,84
Slovenia,Own Use,2003,Terajoules,43
Slovenia,Own Use,2020,Terajoules,-9151.167
Slovenia,Own Use,2019,Terajoules,760.737
Slovenia,Own Use,2018,Terajoules,645.803
Slovenia,Own Use,2017,Terajoules,445.876
Slovenia,Own Use,2016,Terajoules,364
Slovenia,Own Use,2015,Terajoules,327
Slovenia,Own Use,2014,Terajoules,395
Slovenia,Own Use,2013,Terajoules,354
Slovenia,Own Use,2012,Terajoules,360
Slovenia,Own Use,2011,Terajoules,222
Slovenia,Own Use,2010,Terajoules,207
Slovenia,Own Use,2009,Terajoules,222
Slovenia,Own Use,2008,Terajoules,208
Slovenia,Own Use,2007,Terajoules,189
Slovenia,Own Use,2006,Terajoules,191
Slovenia,Own Use,2005,Terajoules,173
Slovenia,Own Use,2004,Terajoules,190
Slovenia,Own Use,2003,Terajoules,202
Slovenia,Own Use,2002,Terajoules,198
Slovenia,Own Use,2001,Terajoules,189
Slovenia,Own Use,2000,Terajoules,217
Slovenia,Own Use,1999,Terajoules,204
Slovenia,Own Use,1998,Terajoules,210
Slovenia,Own Use,1997,Terajoules,209
Slovenia,Own Use,1996,Terajoules,223
Slovenia,Own Use,1995,Terajoules,205
Slovenia,Own Use,1994,Terajoules,187
Slovenia,Own Use,1993,Terajoules,190
Slovenia,Own Use,1992,Terajoules,186
Slovenia,Energy,2019,Terajoules,14.239
Slovenia,Energy,2018,Terajoules,14.312
Slovenia,Energy,2017,Terajoules,9.188
Slovenia,Energy,2016,Terajoules,12
Slovenia,Energy,2015,Terajoules,12
Slovenia,Energy,2014,Terajoules,10
Slovenia,Energy,2013,Terajoules,9
Slovenia,Energy,2012,Terajoules,9
Slovenia,Energy,2011,Terajoules,8
Slovenia,Energy,2010,Terajoules,9
Slovenia,Energy,2009,Terajoules,7
Slovenia,Energy,2008,Terajoules,9
Slovenia,Energy,2007,Terajoules,7
Slovenia,Energy,2006,Terajoules,19
Slovenia,Energy,2005,Terajoules,0
Slovenia,Energy,2004,Terajoules,1
Slovenia,Energy,2003,Terajoules,1
Slovenia,Energy,2019,Terajoules,7190.392
Slovenia,Energy,2018,Terajoules,7344.84
Slovenia,Energy,2017,Terajoules,7580.44
Slovenia,Energy,2016,Terajoules,7306
Slovenia,Energy,2015,Terajoules,7085
Slovenia,Energy,2014,Terajoules,6445
Slovenia,Energy,2013,Terajoules,7661
Slovenia,Energy,2012,Terajoules,7644
Slovenia,Energy,2011,Terajoules,7976
Slovenia,Energy,2010,Terajoules,8030
Slovenia,Energy,2009,Terajoules,7513
Slovenia,Energy,2008,Terajoules,7721
Slovenia,Energy,2007,Terajoules,7123
Slovenia,Energy,2006,Terajoules,7953
Slovenia,Energy,2005,Terajoules,8194
Slovenia,Energy,2004,Terajoules,8165
Slovenia,Energy,2003,Terajoules,7921
Slovenia,Energy,2002,Terajoules,7735
Slovenia,Energy,2001,Terajoules,8258
Slovenia,Energy,2000,Terajoules,8181
Slovenia,Energy,1999,Terajoules,8661
Slovenia,Energy,1998,Terajoules,8923
Slovenia,Energy,1997,Terajoules,8863
Slovenia,Energy,1996,Terajoules,9473
Slovenia,Energy,1995,Terajoules,8706
Slovenia,Energy,1994,Terajoules,7922
Slovenia,Energy,1993,Terajoules,8070
Slovenia,Energy,1992,Terajoules,7917
Slovenia,Consumption,2019,Terajoules,2145.558
Slovenia,Consumption,2018,Terajoules,1920.367
Slovenia,Consumption,2017,Terajoules,2150.87
Slovenia,Consumption,2016,Terajoules,2129
Slovenia,Consumption,2015,Terajoules,2057
Slovenia,Consumption,2014,Terajoules,2033
Slovenia,Consumption,2013,Terajoules,2172
Slovenia,Consumption,2012,Terajoules,2290
Slovenia,Consumption,2011,Terajoules,2442
Slovenia,Consumption,2010,Terajoules,2249
Slovenia,Consumption,2009,Terajoules,2364
Slovenia,Consumption,2008,Terajoules,2868
Slovenia,Consumption,2007,Terajoules,2493
Slovenia,Consumption,2006,Terajoules,2444
Slovenia,Consumption,2005,Terajoules,2592
Slovenia,Consumption,2004,Terajoules,2221
Slovenia,Consumption,2003,Terajoules,2419
Slovenia,Consumption,2002,Terajoules,1040
Slovenia,Consumption,2001,Terajoules,1111
Slovenia,Consumption,2000,Terajoules,1100
Slovenia,Consumption,1999,Terajoules,1090
Slovenia,Consumption,1998,Terajoules,1081
Slovenia,Consumption,1997,Terajoules,1116
Slovenia,Consumption,1996,Terajoules,1285
Slovenia,Consumption,1995,Terajoules,1203
Slovenia,Consumption,1994,Terajoules,1215
Slovenia,Consumption,1993,Terajoules,1357
Slovenia,Consumption,1992,Terajoules,1609
Slovenia,Consumption,2019,Terajoules,43.605
Slovenia,Consumption,2018,Terajoules,48.104
Slovenia,Consumption,2017,Terajoules,53.731
Slovenia,Consumption,2016,Terajoules,48
Slovenia,Consumption,2015,Terajoules,48
Slovenia,Consumption,2014,Terajoules,66
Slovenia,Consumption,2013,Terajoules,78
Slovenia,Consumption,2012,Terajoules,139
Slovenia,Consumption,2011,Terajoules,129
Slovenia,Consumption,2010,Terajoules,148
Slovenia,Consumption,2009,Terajoules,164
Slovenia,Consumption,2008,Terajoules,121
Slovenia,Consumption,2007,Terajoules,180
Slovenia,Consumption,2006,Terajoules,183
Slovenia,Consumption,2005,Terajoules,198
Slovenia,Consumption,2004,Terajoules,211
Slovenia,Consumption,2003,Terajoules,219
Slovenia,Consumption,2019,Terajoules,1368.746
Slovenia,Consumption,2018,Terajoules,1202.518
Slovenia,Consumption,2017,Terajoules,1237.007
Slovenia,Consumption,2016,Terajoules,1229
Slovenia,Consumption,2015,Terajoules,1197
Slovenia,Consumption,2014,Terajoules,1155
Slovenia,Consumption,2013,Terajoules,1151
Slovenia,Consumption,2012,Terajoules,1120
Slovenia,Consumption,2011,Terajoules,1217
Slovenia,Consumption,2010,Terajoules,1032
Slovenia,Consumption,2009,Terajoules,1072
Slovenia,Consumption,2008,Terajoules,1090
Slovenia,Consumption,2007,Terajoules,917
Slovenia,Consumption,2006,Terajoules,919
Slovenia,Consumption,2005,Terajoules,775
Slovenia,Consumption,2004,Terajoules,670
Slovenia,Consumption,2003,Terajoules,867
Slovenia,Consumption,2019,Terajoules,733.207
Slovenia,Consumption,2018,Terajoules,669.745
Slovenia,Consumption,2017,Terajoules,860.132
Slovenia,Consumption,2016,Terajoules,852
Slovenia,Consumption,2015,Terajoules,812
Slovenia,Consumption,2014,Terajoules,812
Slovenia,Consumption,2013,Terajoules,943
Slovenia,Consumption,2012,Terajoules,1031
Slovenia,Consumption,2011,Terajoules,1096
Slovenia,Consumption,2010,Terajoules,1069
Slovenia,Consumption,2009,Terajoules,1128
Slovenia,Consumption,2008,Terajoules,1657
Slovenia,Consumption,2007,Terajoules,1396
Slovenia,Consumption,2006,Terajoules,1342
Slovenia,Consumption,2005,Terajoules,1619
Slovenia,Consumption,2004,Terajoules,1340
Slovenia,Consumption,2003,Terajoules,1333
Slovenia,Consumption,2002,Terajoules,1040
Slovenia,Consumption,2001,Terajoules,1111
Slovenia,Consumption,2000,Terajoules,1100
Slovenia,Consumption,1999,Terajoules,1090
Slovenia,Consumption,1998,Terajoules,1081
Slovenia,Consumption,1997,Terajoules,1116
Slovenia,Consumption,1996,Terajoules,1285
Slovenia,Consumption,1995,Terajoules,1203
Slovenia,Consumption,1994,Terajoules,1215
Slovenia,Consumption,1993,Terajoules,1357
Slovenia,Consumption,1992,Terajoules,1609
Slovenia,Consumption,2019,Terajoules,1.864
Slovenia,Consumption,2018,Terajoules,2.175
Slovenia,Consumption,2017,Terajoules,30.007
Slovenia,Consumption,2016,Terajoules,39
Slovenia,Consumption,2015,Terajoules,34
Slovenia,Consumption,2014,Terajoules,46
Slovenia,Consumption,2013,Terajoules,68
Slovenia,Consumption,2012,Terajoules,65
Slovenia,Consumption,2011,Terajoules,51
Slovenia,Consumption,2010,Terajoules,12
Slovenia,Consumption,2009,Terajoules,48
Slovenia,Consumption,2008,Terajoules,13
Slovenia,Consumption,2007,Terajoules,13
Slovenia,Consumption,2019,Terajoules,0.414
Slovenia,Consumption,2018,Terajoules,0.695
Slovenia,Consumption,2017,Terajoules,0.634
Slovenia,Consumption,2016,Terajoules,1
Slovenia,Consumption,2015,Terajoules,25
Slovenia,Consumption,2014,Terajoules,24
Slovenia,Consumption,2013,Terajoules,43
Slovenia,Consumption,2012,Terajoules,71
Slovenia,Consumption,2011,Terajoules,12
Slovenia,Consumption,2010,Terajoules,33
Slovenia,Consumption,2009,Terajoules,45
Slovenia,Consumption,2008,Terajoules,19
Slovenia,Consumption,2007,Terajoules,4
Slovenia,Consumption,2019,Terajoules,13.716
Slovenia,Consumption,2018,Terajoules,10.997
Slovenia,Consumption,2017,Terajoules,9.201
Slovenia,Consumption,2016,Terajoules,10
Slovenia,Consumption,2015,Terajoules,8
Slovenia,Consumption,2014,Terajoules,8
Slovenia,Consumption,2013,Terajoules,4
Slovenia,Consumption,2012,Terajoules,24
Slovenia,Consumption,2011,Terajoules,5
Slovenia,Consumption,2010,Terajoules,7
Slovenia,Consumption,2009,Terajoules,2
Slovenia,Consumption,2008,Terajoules,29
Slovenia,Consumption,2007,Terajoules,14
Slovenia,Consumption,2006,Terajoules,11
Slovenia,Consumption,2005,Terajoules,36
Slovenia,Consumption,2004,Terajoules,42
Slovenia,Consumption,2003,Terajoules,34
Slovenia,Consumption,2019,Terajoules,239.437
Slovenia,Consumption,2018,Terajoules,239.546
Slovenia,Consumption,2017,Terajoules,283.969
Slovenia,Consumption,2016,Terajoules,301
Slovenia,Consumption,2015,Terajoules,289
Slovenia,Consumption,2014,Terajoules,276
Slovenia,Consumption,2013,Terajoules,301
Slovenia,Consumption,2012,Terajoules,304
Slovenia,Consumption,2011,Terajoules,352
Slovenia,Consumption,2010,Terajoules,345
Slovenia,Consumption,2009,Terajoules,297
Slovenia,Consumption,2008,Terajoules,687
Slovenia,Consumption,2007,Terajoules,356
Slovenia,Consumption,2006,Terajoules,324
Slovenia,Consumption,2005,Terajoules,382
Slovenia,Consumption,2004,Terajoules,366
Slovenia,Consumption,2003,Terajoules,364
Slovenia,Consumption,2015,Terajoules,0
Slovenia,Consumption,2014,Terajoules,0
Slovenia,Consumption,2013,Terajoules,1
Slovenia,Consumption,2012,Terajoules,1
Slovenia,Consumption,2011,Terajoules,1
Slovenia,Consumption,2010,Terajoules,1
Slovenia,Consumption,2009,Terajoules,0
Slovenia,Consumption,2008,Terajoules,0
Slovenia,Consumption,2007,Terajoules,0
Slovenia,Consumption,2019,Terajoules,182.81
Slovenia,Consumption,2018,Terajoules,144.492
Slovenia,Consumption,2017,Terajoules,149.977
Slovenia,Consumption,2016,Terajoules,145
Slovenia,Consumption,2015,Terajoules,128
Slovenia,Consumption,2014,Terajoules,118
Slovenia,Consumption,2013,Terajoules,134
Slovenia,Consumption,2012,Terajoules,151
Slovenia,Consumption,2011,Terajoules,175
Slovenia,Consumption,2010,Terajoules,174
Slovenia,Consumption,2009,Terajoules,169
Slovenia,Consumption,2008,Terajoules,170
Slovenia,Consumption,2007,Terajoules,183
Slovenia,Consumption,2006,Terajoules,216
Slovenia,Consumption,2005,Terajoules,163
Slovenia,Consumption,2004,Terajoules,43
Slovenia,Consumption,2003,Terajoules,47
Slovenia,Consumption,2019,Terajoules,40.605
Slovenia,Consumption,2018,Terajoules,37.767
Slovenia,Consumption,2017,Terajoules,45.572
Slovenia,Consumption,2016,Terajoules,45
Slovenia,Consumption,2015,Terajoules,45
Slovenia,Consumption,2014,Terajoules,43
Slovenia,Consumption,2013,Terajoules,44
Slovenia,Consumption,2012,Terajoules,5
Slovenia,Consumption,2011,Terajoules,41
Slovenia,Consumption,2010,Terajoules,32
Slovenia,Consumption,2009,Terajoules,40
Slovenia,Consumption,2008,Terajoules,26
Slovenia,Consumption,2007,Terajoules,30
Slovenia,Consumption,2006,Terajoules,38
Slovenia,Consumption,2005,Terajoules,45
Slovenia,Consumption,2004,Terajoules,42
Slovenia,Consumption,2003,Terajoules,48
Slovenia,Consumption,2019,Terajoules,8.475
Slovenia,Consumption,2018,Terajoules,13.585
Slovenia,Consumption,2017,Terajoules,16.712
Slovenia,Consumption,2016,Terajoules,12
Slovenia,Consumption,2015,Terajoules,11
Slovenia,Consumption,2014,Terajoules,12
Slovenia,Consumption,2013,Terajoules,19
Slovenia,Consumption,2012,Terajoules,32
Slovenia,Consumption,2011,Terajoules,39
Slovenia,Consumption,2010,Terajoules,50
Slovenia,Consumption,2009,Terajoules,192
Slovenia,Consumption,2008,Terajoules,192
Slovenia,Consumption,2007,Terajoules,189
Slovenia,Consumption,2006,Terajoules,155
Slovenia,Consumption,2005,Terajoules,189
Slovenia,Consumption,2004,Terajoules,172
Slovenia,Consumption,2003,Terajoules,108
Slovenia,Consumption,2019,Terajoules,3.02
Slovenia,Consumption,2018,Terajoules,10.486
Slovenia,Consumption,2017,Terajoules,14.381
Slovenia,Consumption,2016,Terajoules,6
Slovenia,Consumption,2015,Terajoules,6
Slovenia,Consumption,2014,Terajoules,8
Slovenia,Consumption,2013,Terajoules,9
Slovenia,Consumption,2012,Terajoules,23
Slovenia,Consumption,2011,Terajoules,16
Slovenia,Consumption,2010,Terajoules,16
Slovenia,Consumption,2009,Terajoules,31
Slovenia,Consumption,2008,Terajoules,10
Slovenia,Consumption,2007,Terajoules,11
Slovenia,Consumption,2006,Terajoules,82
Slovenia,Consumption,2005,Terajoules,95
Slovenia,Consumption,2004,Terajoules,73
Slovenia,Consumption,2003,Terajoules,72
Slovenia,Consumption,2019,Terajoules,32.674
Slovenia,Consumption,2018,Terajoules,34.047
Slovenia,Consumption,2017,Terajoules,49.483
Slovenia,Consumption,2016,Terajoules,48
Slovenia,Consumption,2015,Terajoules,44
Slovenia,Consumption,2014,Terajoules,42
Slovenia,Consumption,2013,Terajoules,69
Slovenia,Consumption,2012,Terajoules,34
Slovenia,Consumption,2011,Terajoules,79
Slovenia,Consumption,2010,Terajoules,81
Slovenia,Consumption,2009,Terajoules,49
Slovenia,Consumption,2008,Terajoules,52
Slovenia,Consumption,2007,Terajoules,114
Slovenia,Consumption,2006,Terajoules,108
Slovenia,Consumption,2005,Terajoules,255
Slovenia,Consumption,2004,Terajoules,271
Slovenia,Consumption,2003,Terajoules,345
Slovenia,Consumption,2019,Terajoules,210.192
Slovenia,Consumption,2018,Terajoules,175.955
Slovenia,Consumption,2017,Terajoules,260.196
Slovenia,Consumption,2016,Terajoules,245
Slovenia,Consumption,2015,Terajoules,222
Slovenia,Consumption,2014,Terajoules,235
Slovenia,Consumption,2013,Terajoules,251
Slovenia,Consumption,2012,Terajoules,321
Slovenia,Consumption,2011,Terajoules,325
Slovenia,Consumption,2010,Terajoules,318
Slovenia,Consumption,2009,Terajoules,255
Slovenia,Consumption,2008,Terajoules,459
Slovenia,Consumption,2007,Terajoules,482
Slovenia,Consumption,2006,Terajoules,408
Slovenia,Consumption,2005,Terajoules,454
Slovenia,Consumption,2004,Terajoules,331
Slovenia,Consumption,2003,Terajoules,315
Slovenia,Consumption,2002,Terajoules,1040
Slovenia,Consumption,2001,Terajoules,1111
Slovenia,Consumption,2000,Terajoules,1100
Slovenia,Consumption,1999,Terajoules,1090
Slovenia,Consumption,1998,Terajoules,1081
Slovenia,Consumption,1997,Terajoules,1116
Slovenia,Consumption,1996,Terajoules,1285
Slovenia,Consumption,1995,Terajoules,1203
Slovenia,Consumption,1994,Terajoules,1215
Slovenia,Consumption,1993,Terajoules,1357
Slovenia,Consumption,1992,Terajoules,1609
Slovenia,Consumption,2019,Terajoules,5044.834
Slovenia,Consumption,2018,Terajoules,5424.473
Slovenia,Consumption,2017,Terajoules,5429.57
Slovenia,Consumption,2016,Terajoules,5177
Slovenia,Consumption,2015,Terajoules,5028
Slovenia,Consumption,2014,Terajoules,4412
Slovenia,Consumption,2013,Terajoules,5489
Slovenia,Consumption,2012,Terajoules,5354
Slovenia,Consumption,2011,Terajoules,5534
Slovenia,Consumption,2010,Terajoules,5781
Slovenia,Consumption,2009,Terajoules,5149
Slovenia,Consumption,2008,Terajoules,4853
Slovenia,Consumption,2007,Terajoules,4630
Slovenia,Consumption,2006,Terajoules,5509
Slovenia,Consumption,2005,Terajoules,5602
Slovenia,Consumption,2004,Terajoules,5944
Slovenia,Consumption,2003,Terajoules,5502
Slovenia,Consumption,2002,Terajoules,6695
Slovenia,Consumption,2001,Terajoules,7147
Slovenia,Consumption,2000,Terajoules,7081
Slovenia,Consumption,1999,Terajoules,7571
Slovenia,Consumption,1998,Terajoules,7842
Slovenia,Consumption,1997,Terajoules,7747
Slovenia,Consumption,1996,Terajoules,8188
Slovenia,Consumption,1995,Terajoules,7503
Slovenia,Consumption,1994,Terajoules,6707
Slovenia,Consumption,1993,Terajoules,6713
Slovenia,Consumption,1992,Terajoules,6308
Slovenia,Consumption,2019,Terajoules,3093.872
Slovenia,Consumption,2018,Terajoules,3137.603
Slovenia,Consumption,2017,Terajoules,3307.788
Slovenia,Consumption,2016,Terajoules,3435
Slovenia,Consumption,2015,Terajoules,3211
Slovenia,Consumption,2014,Terajoules,2798
Slovenia,Consumption,2013,Terajoules,3410
Slovenia,Consumption,2012,Terajoules,3433
Slovenia,Consumption,2011,Terajoules,3742
Slovenia,Consumption,2010,Terajoules,4245
Slovenia,Consumption,2009,Terajoules,4022
Slovenia,Consumption,2008,Terajoules,4168
Slovenia,Consumption,2007,Terajoules,3888
Slovenia,Consumption,2006,Terajoules,4216
Slovenia,Consumption,2005,Terajoules,4553
Slovenia,Consumption,2004,Terajoules,4462
Slovenia,Consumption,2003,Terajoules,4185
Slovenia,Consumption,2002,Terajoules,4060
Slovenia,Consumption,2001,Terajoules,4343
Slovenia,Consumption,2000,Terajoules,3952
Slovenia,Consumption,1999,Terajoules,4330
Slovenia,Consumption,1998,Terajoules,4465
Slovenia,Consumption,1997,Terajoules,4589
Slovenia,Consumption,1996,Terajoules,4446
Slovenia,Consumption,1995,Terajoules,3876
Slovenia,Consumption,1994,Terajoules,3957
Slovenia,Consumption,1993,Terajoules,4273
Slovenia,Consumption,1992,Terajoules,4216
Slovenia,Consumption,2019,Terajoules,1950.962
Slovenia,Consumption,2018,Terajoules,2286.87
Slovenia,Consumption,2017,Terajoules,2121.782
Slovenia,Consumption,2016,Terajoules,1742
Slovenia,Consumption,2015,Terajoules,1817
Slovenia,Consumption,2014,Terajoules,1614
Slovenia,Consumption,2013,Terajoules,2079
Slovenia,Consumption,2012,Terajoules,1921
Slovenia,Consumption,2011,Terajoules,1792
